,1 2,1 3,1 4,1 5,2 3,2 4,2 5,3 4,3 5,4 5
1643,0.09,0.24,0.64,0.25,0.25,0.61,0.32,0.41,0.19,0.56
1644,0.08,0.24,0.63,0.25,0.26,0.62,0.32,0.41,0.19,0.56
1645,0.09,0.24,0.62,0.26,0.28,0.63,0.34,0.4,0.19,0.55
1646,0.08,0.25,0.62,0.27,0.28,0.63,0.35,0.39,0.2,0.55
1647,0.08,0.25,0.63,0.28,0.29,0.64,0.35,0.4,0.21,0.56
1648,0.08,0.27,0.67,0.3,0.31,0.69,0.37,0.42,0.21,0.58
1649,0.08,0.28,0.68,0.29,0.32,0.7,0.37,0.42,0.21,0.59
1650,0.1,0.29,0.68,0.29,0.34,0.7,0.38,0.42,0.22,0.6
1651,0.08,0.31,0.69,0.33,0.34,0.7,0.39,0.42,0.22,0.6
1652,0.08,0.31,0.69,0.33,0.33,0.68,0.39,0.41,0.22,0.6
1653,0.09,0.31,0.7,0.31,0.32,0.67,0.37,0.42,0.24,0.63
1654,0.1,0.31,0.71,0.31,0.3,0.66,0.37,0.42,0.25,0.64
1655,0.12,0.33,0.71,0.32,0.29,0.63,0.37,0.41,0.28,0.66
1656,0.12,0.35,0.73,0.32,0.29,0.64,0.38,0.4,0.31,0.69
1657,0.16,0.37,0.76,0.32,0.28,0.63,0.38,0.41,0.31,0.7
1658,0.18,0.38,0.77,0.32,0.26,0.62,0.38,0.41,0.32,0.7
1659,0.2,0.39,0.78,0.33,0.25,0.61,0.37,0.41,0.32,0.7
1660,0.2,0.39,0.79,0.33,0.25,0.61,0.37,0.41,0.33,0.7
1661,0.21,0.4,0.8,0.33,0.25,0.61,0.37,0.41,0.34,0.7
1662,0.21,0.41,0.81,0.34,0.24,0.61,0.38,0.39,0.37,0.71
1663,0.22,0.42,0.81,0.34,0.24,0.61,0.37,0.39,0.38,0.72
1664,0.22,0.43,0.82,0.34,0.24,0.61,0.36,0.39,0.38,0.72
1665,0.23,0.46,0.83,0.32,0.24,0.61,0.37,0.37,0.44,0.76
1666,0.23,0.46,0.83,0.32,0.24,0.6,0.36,0.37,0.45,0.77
1667,0.24,0.48,0.84,0.32,0.25,0.61,0.37,0.36,0.48,0.78
1668,0.29,0.49,0.85,0.34,0.21,0.57,0.39,0.36,0.49,0.79
1669,0.29,0.49,0.85,0.35,0.21,0.57,0.39,0.36,0.49,0.79
1670,0.29,0.49,0.86,0.37,0.21,0.57,0.39,0.37,0.49,0.79
1671,0.3,0.49,0.86,0.38,0.19,0.56,0.4,0.37,0.49,0.79
1672,0.32,0.5,0.87,0.42,0.19,0.56,0.42,0.37,0.5,0.79
1673,0.32,0.49,0.87,0.41,0.17,0.55,0.42,0.38,0.51,0.79
1674,0.35,0.49,0.88,0.42,0.14,0.53,0.43,0.39,0.51,0.8
1675,0.34,0.48,0.89,0.41,0.14,0.55,0.43,0.41,0.51,0.83
1676,0.36,0.48,0.89,0.41,0.12,0.54,0.45,0.42,0.51,0.83
1677,0.36,0.47,0.91,0.42,0.1,0.55,0.45,0.45,0.51,0.85
1678,0.37,0.47,0.93,0.43,0.1,0.56,0.45,0.47,0.52,0.86
1679,0.37,0.46,0.94,0.44,0.09,0.57,0.44,0.49,0.51,0.86
1680,0.37,0.44,0.95,0.44,0.08,0.59,0.44,0.51,0.51,0.87
1681,0.37,0.42,0.95,0.46,0.06,0.58,0.44,0.54,0.49,0.86
1682,0.38,0.42,0.95,0.47,0.06,0.58,0.43,0.54,0.49,0.85
1683,0.38,0.41,0.94,0.49,0.05,0.56,0.43,0.52,0.48,0.82
1684,0.38,0.41,0.95,0.49,0.05,0.56,0.44,0.54,0.48,0.82
1685,0.36,0.38,0.94,0.49,0.04,0.58,0.44,0.56,0.48,0.83
1686,0.36,0.39,0.96,0.49,0.05,0.6,0.43,0.57,0.48,0.83
1687,0.37,0.38,0.96,0.49,0.07,0.59,0.43,0.59,0.5,0.81
1688,0.37,0.38,0.96,0.5,0.08,0.59,0.4,0.59,0.48,0.78
1689,0.36,0.37,0.97,0.5,0.08,0.61,0.39,0.6,0.48,0.79
1690,0.35,0.36,0.96,0.5,0.09,0.61,0.38,0.61,0.47,0.77
1691,0.34,0.34,0.95,0.5,0.11,0.62,0.35,0.62,0.46,0.77
1692,0.35,0.34,0.97,0.51,0.12,0.63,0.34,0.64,0.45,0.76
1693,0.33,0.33,0.96,0.5,0.12,0.63,0.33,0.64,0.45,0.75
1694,0.33,0.33,0.95,0.5,0.11,0.62,0.33,0.63,0.44,0.74
1695,0.34,0.33,0.96,0.5,0.12,0.62,0.32,0.64,0.44,0.74
1696,0.37,0.33,0.94,0.52,0.14,0.59,0.29,0.62,0.43,0.71
1697,0.37,0.32,0.95,0.54,0.13,0.6,0.29,0.63,0.42,0.71
1698,0.38,0.31,0.95,0.55,0.14,0.61,0.28,0.64,0.42,0.71
1699,0.38,0.31,0.93,0.58,0.14,0.6,0.29,0.62,0.43,0.7
1700,0.38,0.31,0.92,0.58,0.15,0.6,0.28,0.62,0.42,0.7
1701,0.4,0.31,0.92,0.59,0.15,0.59,0.27,0.62,0.42,0.7
1702,0.42,0.31,0.92,0.62,0.15,0.58,0.29,0.62,0.43,0.7
1703,0.42,0.31,0.93,0.64,0.14,0.57,0.31,0.62,0.43,0.69
1704,0.42,0.32,0.94,0.64,0.12,0.58,0.31,0.63,0.42,0.71
1705,0.4,0.32,0.92,0.64,0.09,0.56,0.34,0.61,0.42,0.69
1706,0.4,0.33,0.92,0.65,0.09,0.56,0.34,0.61,0.42,0.69
1707,0.4,0.33,0.92,0.65,0.08,0.58,0.34,0.61,0.42,0.7
1708,0.4,0.33,0.92,0.66,0.08,0.58,0.35,0.61,0.42,0.71
1709,0.4,0.33,0.92,0.66,0.08,0.58,0.35,0.61,0.42,0.7
1710,0.4,0.34,0.91,0.67,0.08,0.58,0.35,0.6,0.42,0.69
1711,0.39,0.33,0.91,0.68,0.08,0.58,0.35,0.61,0.42,0.69
1712,0.38,0.32,0.9,0.69,0.08,0.59,0.36,0.6,0.45,0.67
1713,0.36,0.3,0.89,0.68,0.1,0.6,0.37,0.6,0.47,0.67
1714,0.35,0.3,0.9,0.68,0.09,0.61,0.38,0.61,0.47,0.69
1715,0.35,0.3,0.89,0.68,0.09,0.61,0.37,0.61,0.46,0.68
1716,0.34,0.31,0.89,0.68,0.09,0.61,0.38,0.59,0.46,0.68
1717,0.33,0.3,0.88,0.68,0.08,0.6,0.38,0.59,0.46,0.67
1718,0.33,0.3,0.87,0.66,0.08,0.61,0.37,0.59,0.45,0.66
1719,0.32,0.3,0.87,0.66,0.07,0.61,0.38,0.59,0.44,0.65
1720,0.3,0.28,0.85,0.64,0.06,0.59,0.39,0.58,0.44,0.64
1721,0.31,0.28,0.83,0.64,0.06,0.56,0.38,0.55,0.44,0.63
1722,0.31,0.28,0.82,0.64,0.07,0.55,0.38,0.55,0.45,0.61
1723,0.32,0.28,0.82,0.62,0.09,0.54,0.36,0.54,0.45,0.6
1724,0.3,0.27,0.81,0.61,0.09,0.54,0.36,0.54,0.45,0.59
1725,0.31,0.27,0.81,0.61,0.09,0.53,0.36,0.54,0.45,0.58
1726,0.3,0.26,0.8,0.61,0.09,0.52,0.37,0.54,0.45,0.57
1727,0.3,0.25,0.8,0.6,0.11,0.52,0.37,0.55,0.48,0.57
1728,0.32,0.25,0.8,0.61,0.14,0.51,0.36,0.56,0.49,0.57
1729,0.32,0.25,0.8,0.62,0.15,0.52,0.36,0.56,0.51,0.57
1730,0.31,0.25,0.81,0.64,0.16,0.52,0.37,0.57,0.53,0.56
1731,0.31,0.25,0.82,0.63,0.17,0.53,0.37,0.58,0.54,0.56
1732,0.31,0.24,0.82,0.63,0.19,0.54,0.37,0.59,0.56,0.56
1733,0.29,0.23,0.81,0.61,0.19,0.55,0.37,0.61,0.56,0.56
1734,0.28,0.23,0.8,0.61,0.2,0.54,0.37,0.6,0.57,0.56
1735,0.27,0.23,0.8,0.61,0.21,0.54,0.38,0.61,0.58,0.55
1736,0.29,0.24,0.81,0.61,0.23,0.54,0.37,0.62,0.59,0.54
1737,0.3,0.24,0.81,0.62,0.23,0.53,0.36,0.62,0.6,0.54
1738,0.31,0.25,0.82,0.62,0.27,0.53,0.35,0.63,0.62,0.53
1739,0.32,0.25,0.81,0.63,0.27,0.52,0.35,0.63,0.62,0.51
1740,0.32,0.25,0.81,0.64,0.27,0.51,0.36,0.64,0.63,0.5
1741,0.32,0.24,0.79,0.64,0.27,0.49,0.36,0.63,0.63,0.47
1742,0.33,0.24,0.79,0.64,0.27,0.47,0.36,0.62,0.63,0.45
1743,0.34,0.26,0.79,0.63,0.26,0.45,0.35,0.62,0.61,0.43
1744,0.35,0.26,0.78,0.63,0.26,0.43,0.35,0.61,0.61,0.41
1745,0.36,0.27,0.76,0.63,0.24,0.41,0.35,0.58,0.59,0.39
1746,0.36,0.27,0.77,0.63,0.24,0.41,0.35,0.58,0.59,0.39
1747,0.37,0.3,0.77,0.64,0.24,0.41,0.35,0.57,0.59,0.38
1748,0.37,0.3,0.77,0.65,0.23,0.4,0.37,0.56,0.6,0.37
1749,0.38,0.31,0.78,0.67,0.23,0.4,0.37,0.56,0.6,0.36
1750,0.39,0.34,0.79,0.71,0.22,0.4,0.39,0.55,0.61,0.34
1751,0.41,0.35,0.81,0.73,0.18,0.41,0.43,0.55,0.62,0.32
1752,0.41,0.37,0.81,0.73,0.18,0.42,0.45,0.55,0.62,0.31
1753,0.42,0.39,0.83,0.76,0.17,0.43,0.46,0.56,0.63,0.28
1754,0.43,0.39,0.83,0.78,0.16,0.43,0.48,0.56,0.64,0.28
1755,0.44,0.4,0.84,0.79,0.14,0.43,0.5,0.56,0.64,0.26
1756,0.45,0.42,0.84,0.8,0.11,0.44,0.51,0.53,0.62,0.26
1757,0.45,0.42,0.84,0.81,0.09,0.44,0.53,0.52,0.62,0.25
1758,0.47,0.44,0.84,0.82,0.07,0.43,0.53,0.5,0.61,0.25
1759,0.47,0.45,0.84,0.85,0.06,0.43,0.54,0.49,0.61,0.24
1760,0.5,0.46,0.83,0.88,0.06,0.41,0.55,0.47,0.61,0.21
1761,0.52,0.46,0.84,0.92,0.07,0.41,0.52,0.47,0.58,0.13
1762,0.53,0.47,0.84,0.93,0.07,0.39,0.52,0.45,0.58,0.14
1763,0.54,0.48,0.83,0.95,0.06,0.38,0.53,0.43,0.58,0.15
1764,0.51,0.44,0.78,0.9,0.08,0.38,0.53,0.43,0.58,0.15
1765,0.51,0.44,0.78,0.9,0.07,0.38,0.53,0.43,0.57,0.15
1766,0.52,0.45,0.78,0.89,0.07,0.38,0.52,0.43,0.56,0.14
1767,0.52,0.42,0.78,0.9,0.1,0.39,0.53,0.43,0.57,0.14
1768,0.54,0.42,0.79,0.91,0.12,0.4,0.53,0.44,0.58,0.14
1769,0.55,0.43,0.8,0.91,0.12,0.4,0.52,0.44,0.56,0.12
1770,0.57,0.44,0.82,0.9,0.13,0.39,0.48,0.44,0.53,0.09
1771,0.6,0.45,0.83,0.92,0.16,0.4,0.5,0.44,0.54,0.1
1772,0.62,0.46,0.83,0.94,0.17,0.4,0.51,0.44,0.56,0.12
1773,0.62,0.46,0.83,0.95,0.17,0.41,0.52,0.44,0.57,0.13
1774,0.6,0.44,0.81,0.94,0.17,0.41,0.52,0.44,0.57,0.14
1775,0.6,0.44,0.81,0.94,0.18,0.41,0.52,0.42,0.56,0.14
1776,0.62,0.45,0.79,0.93,0.19,0.4,0.51,0.4,0.54,0.14
1777,0.62,0.46,0.79,0.94,0.18,0.4,0.52,0.39,0.54,0.15
1778,0.63,0.47,0.78,0.96,0.2,0.41,0.53,0.37,0.53,0.18
1779,0.63,0.48,0.77,0.95,0.2,0.42,0.54,0.36,0.53,0.18
1780,0.65,0.48,0.77,0.94,0.22,0.42,0.54,0.35,0.51,0.17
1781,0.68,0.49,0.78,0.96,0.24,0.43,0.55,0.35,0.52,0.18
1782,0.68,0.49,0.78,0.94,0.25,0.43,0.53,0.34,0.49,0.17
1783,0.66,0.49,0.76,0.94,0.26,0.43,0.54,0.32,0.49,0.18
1784,0.68,0.5,0.76,0.96,0.26,0.44,0.55,0.31,0.5,0.2
1785,0.68,0.49,0.75,0.96,0.31,0.48,0.59,0.3,0.5,0.21
1786,0.67,0.47,0.74,0.94,0.32,0.48,0.58,0.31,0.49,0.2
1787,0.68,0.47,0.75,0.95,0.33,0.49,0.58,0.3,0.49,0.2
1788,0.68,0.48,0.74,0.96,0.34,0.49,0.59,0.29,0.49,0.22
1789,0.68,0.48,0.73,0.95,0.35,0.49,0.6,0.28,0.49,0.22
1790,0.67,0.48,0.71,0.93,0.35,0.5,0.61,0.26,0.48,0.23
1791,0.66,0.47,0.69,0.92,0.36,0.5,0.61,0.26,0.47,0.23
1792,0.64,0.45,0.67,0.9,0.35,0.5,0.61,0.25,0.46,0.22
1793,0.64,0.45,0.67,0.89,0.36,0.5,0.6,0.25,0.45,0.22
1794,0.61,0.43,0.66,0.88,0.36,0.5,0.61,0.25,0.46,0.22
1795,0.6,0.42,0.65,0.85,0.36,0.5,0.59,0.24,0.44,0.21
1796,0.59,0.42,0.64,0.84,0.37,0.51,0.6,0.24,0.42,0.2
1797,0.59,0.41,0.62,0.82,0.37,0.5,0.6,0.23,0.42,0.21
1798,0.58,0.4,0.6,0.81,0.36,0.5,0.6,0.23,0.42,0.22
1799,0.57,0.39,0.59,0.79,0.35,0.5,0.57,0.23,0.41,0.21
1800,0.57,0.38,0.56,0.78,0.35,0.51,0.57,0.22,0.41,0.24
1801,0.55,0.38,0.56,0.78,0.33,0.51,0.55,0.24,0.41,0.25
1802,0.54,0.37,0.56,0.78,0.3,0.51,0.54,0.26,0.42,0.26
1803,0.54,0.37,0.56,0.77,0.3,0.51,0.53,0.26,0.41,0.26
1804,0.47,0.35,0.55,0.76,0.26,0.49,0.52,0.27,0.41,0.26
1805,0.46,0.34,0.54,0.74,0.26,0.49,0.51,0.27,0.41,0.26
1806,0.45,0.32,0.53,0.72,0.25,0.49,0.5,0.28,0.41,0.26
1807,0.45,0.31,0.53,0.72,0.24,0.51,0.5,0.31,0.43,0.28
1808,0.45,0.3,0.52,0.72,0.24,0.51,0.5,0.32,0.44,0.3
1809,0.45,0.3,0.52,0.72,0.23,0.51,0.5,0.33,0.44,0.3
1810,0.43,0.28,0.52,0.71,0.21,0.51,0.49,0.35,0.46,0.3
1811,0.42,0.27,0.51,0.71,0.2,0.5,0.49,0.35,0.46,0.3
1812,0.41,0.26,0.5,0.7,0.19,0.48,0.48,0.36,0.47,0.3
1813,0.39,0.22,0.49,0.73,0.18,0.46,0.44,0.37,0.51,0.4
1814,0.38,0.22,0.49,0.73,0.17,0.47,0.44,0.39,0.52,0.43
1815,0.38,0.21,0.46,0.71,0.17,0.48,0.44,0.4,0.53,0.44
1816,0.38,0.2,0.47,0.72,0.19,0.49,0.44,0.43,0.56,0.46
1817,0.36,0.17,0.46,0.73,0.2,0.49,0.46,0.44,0.6,0.47
1818,0.35,0.16,0.46,0.72,0.19,0.48,0.47,0.45,0.6,0.47
1819,0.33,0.15,0.45,0.72,0.19,0.46,0.46,0.46,0.62,0.47
1820,0.3,0.15,0.44,0.72,0.17,0.42,0.48,0.46,0.63,0.46
1821,0.29,0.15,0.44,0.71,0.16,0.41,0.48,0.46,0.63,0.47
1822,0.27,0.15,0.41,0.7,0.16,0.4,0.47,0.46,0.63,0.47
1823,0.27,0.16,0.39,0.69,0.16,0.39,0.47,0.46,0.64,0.47
1824,0.26,0.16,0.39,0.69,0.17,0.38,0.47,0.47,0.65,0.47
1825,0.26,0.17,0.37,0.69,0.18,0.38,0.47,0.47,0.65,0.48
1826,0.25,0.17,0.37,0.69,0.17,0.38,0.49,0.47,0.66,0.48
1827,0.25,0.18,0.3,0.69,0.18,0.28,0.49,0.39,0.67,0.45
1828,0.26,0.18,0.3,0.69,0.19,0.28,0.49,0.39,0.68,0.46
1829,0.26,0.17,0.29,0.7,0.19,0.27,0.49,0.37,0.68,0.46
1830,0.27,0.17,0.29,0.71,0.18,0.26,0.5,0.36,0.68,0.47
1831,0.27,0.16,0.29,0.72,0.18,0.24,0.5,0.34,0.68,0.47
1832,0.26,0.15,0.29,0.73,0.18,0.21,0.51,0.32,0.69,0.47
1833,0.29,0.14,0.34,0.78,0.18,0.2,0.51,0.32,0.69,0.47
1834,0.27,0.14,0.35,0.78,0.18,0.19,0.52,0.32,0.7,0.47
1835,0.27,0.13,0.35,0.79,0.18,0.19,0.53,0.32,0.71,0.48
1836,0.28,0.12,0.36,0.81,0.19,0.18,0.53,0.31,0.72,0.49
1837,0.28,0.1,0.34,0.81,0.2,0.16,0.53,0.3,0.73,0.5
1838,0.28,0.1,0.34,0.84,0.2,0.15,0.56,0.3,0.76,0.53
1839,0.28,0.1,0.34,0.85,0.2,0.14,0.57,0.29,0.77,0.55
1840,0.29,0.09,0.31,0.85,0.21,0.1,0.57,0.25,0.77,0.56
1841,0.29,0.08,0.31,0.86,0.21,0.09,0.57,0.25,0.78,0.56
1842,0.29,0.08,0.31,0.86,0.22,0.07,0.57,0.24,0.78,0.56
1843,0.3,0.07,0.3,0.86,0.23,0.05,0.56,0.23,0.79,0.57
1844,0.31,0.06,0.29,0.86,0.25,0.05,0.54,0.23,0.79,0.57
1845,0.31,0.06,0.29,0.85,0.26,0.05,0.54,0.24,0.79,0.56
1846,0.33,0.06,0.3,0.84,0.27,0.06,0.51,0.24,0.79,0.55
1847,0.32,0.05,0.29,0.81,0.27,0.05,0.49,0.24,0.77,0.53
1848,0.31,0.02,0.27,0.82,0.29,0.06,0.51,0.25,0.8,0.56
1849,0.3,0.02,0.23,0.81,0.3,0.07,0.51,0.24,0.81,0.57
1850,0.3,0.03,0.23,0.79,0.31,0.07,0.49,0.25,0.8,0.56
1851,0.31,0.04,0.23,0.81,0.31,0.08,0.5,0.25,0.82,0.57
1852,0.31,0.07,0.23,0.81,0.32,0.09,0.51,0.26,0.83,0.58
1853,0.31,0.08,0.22,0.81,0.32,0.09,0.52,0.25,0.83,0.59
1854,0.3,0.09,0.22,0.8,0.3,0.08,0.53,0.24,0.83,0.59
1855,0.3,0.11,0.22,0.8,0.31,0.08,0.53,0.25,0.83,0.59
1856,0.3,0.14,0.25,0.8,0.33,0.05,0.52,0.29,0.85,0.56
1857,0.3,0.15,0.26,0.8,0.33,0.04,0.53,0.3,0.85,0.55
1858,0.31,0.16,0.28,0.81,0.33,0.03,0.53,0.32,0.86,0.54
1859,0.32,0.17,0.31,0.82,0.33,0.02,0.53,0.33,0.86,0.53
1860,0.32,0.17,0.31,0.82,0.33,0.03,0.53,0.33,0.86,0.53
1861,0.34,0.22,0.34,0.83,0.33,0.04,0.54,0.36,0.87,0.52
1862,0.34,0.23,0.35,0.83,0.34,0.05,0.54,0.38,0.88,0.51
1863,0.34,0.24,0.36,0.83,0.33,0.06,0.55,0.38,0.88,0.5
1864,0.36,0.25,0.38,0.85,0.37,0.07,0.55,0.42,0.92,0.5
1865,0.38,0.25,0.39,0.87,0.37,0.07,0.55,0.42,0.91,0.5
1866,0.4,0.25,0.4,0.87,0.39,0.09,0.54,0.44,0.93,0.49
1867,0.44,0.26,0.46,0.9,0.41,0.09,0.53,0.47,0.94,0.47
1868,0.45,0.26,0.46,0.88,0.41,0.09,0.5,0.47,0.91,0.44
1869,0.47,0.27,0.48,0.89,0.43,0.09,0.5,0.49,0.92,0.44
1870,0.48,0.27,0.5,0.9,0.4,0.11,0.5,0.47,0.89,0.42
1871,0.48,0.27,0.5,0.91,0.41,0.11,0.5,0.49,0.91,0.42
1872,0.48,0.27,0.51,0.91,0.41,0.12,0.5,0.5,0.91,0.42
1873,0.49,0.28,0.52,0.91,0.41,0.12,0.49,0.51,0.9,0.4
1874,0.49,0.28,0.53,0.92,0.41,0.14,0.5,0.51,0.91,0.4
1875,0.5,0.28,0.55,0.92,0.41,0.17,0.5,0.54,0.91,0.37
1876,0.51,0.26,0.56,0.93,0.41,0.19,0.5,0.54,0.9,0.37
1877,0.52,0.27,0.57,0.95,0.41,0.19,0.51,0.54,0.91,0.38
1878,0.52,0.26,0.57,0.96,0.39,0.22,0.52,0.54,0.9,0.39
1879,0.52,0.24,0.57,0.97,0.37,0.24,0.53,0.52,0.89,0.4
1880,0.52,0.23,0.56,0.97,0.37,0.25,0.53,0.51,0.88,0.42
1881,0.52,0.21,0.56,0.97,0.37,0.27,0.53,0.5,0.88,0.42
1882,0.51,0.21,0.53,0.95,0.37,0.28,0.53,0.5,0.87,0.42
1883,0.51,0.2,0.54,0.96,0.37,0.3,0.52,0.5,0.87,0.44
1884,0.52,0.2,0.54,0.97,0.37,0.31,0.52,0.5,0.87,0.46
1885,0.53,0.19,0.54,0.96,0.39,0.33,0.54,0.51,0.89,0.45
1886,0.56,0.2,0.54,0.97,0.41,0.35,0.54,0.52,0.9,0.45
1887,0.56,0.2,0.54,0.97,0.42,0.35,0.54,0.52,0.9,0.45
1888,0.57,0.19,0.54,0.97,0.44,0.35,0.53,0.52,0.9,0.45
1889,0.56,0.17,0.52,0.96,0.44,0.34,0.52,0.51,0.9,0.45
1890,0.56,0.18,0.53,0.96,0.44,0.33,0.52,0.51,0.9,0.44
1891,0.58,0.18,0.54,0.95,0.45,0.34,0.5,0.51,0.88,0.43
1892,0.58,0.17,0.54,0.94,0.47,0.32,0.49,0.53,0.89,0.41
1893,0.57,0.19,0.53,0.91,0.45,0.3,0.45,0.51,0.85,0.39
1894,0.57,0.17,0.54,0.92,0.48,0.29,0.45,0.53,0.88,0.39
1895,0.57,0.17,0.54,0.91,0.48,0.28,0.44,0.53,0.87,0.37
1896,0.56,0.17,0.53,0.88,0.49,0.27,0.43,0.54,0.87,0.36
1897,0.56,0.17,0.55,0.87,0.49,0.26,0.41,0.56,0.85,0.33
1898,0.57,0.18,0.56,0.86,0.5,0.25,0.39,0.57,0.85,0.31
1899,0.58,0.19,0.57,0.87,0.51,0.23,0.38,0.57,0.85,0.31
1900,0.58,0.18,0.57,0.87,0.51,0.23,0.38,0.57,0.85,0.31
1901,0.57,0.18,0.56,0.85,0.51,0.22,0.37,0.57,0.85,0.3
1902,0.6,0.2,0.58,0.86,0.52,0.21,0.36,0.57,0.84,0.28
1903,0.6,0.2,0.58,0.85,0.51,0.19,0.35,0.56,0.82,0.27
1904,0.61,0.2,0.56,0.83,0.54,0.18,0.33,0.55,0.82,0.27
1905,0.61,0.2,0.56,0.82,0.54,0.18,0.32,0.55,0.81,0.26
1906,0.62,0.19,0.56,0.83,0.54,0.18,0.32,0.53,0.8,0.27
1907,0.62,0.17,0.55,0.83,0.53,0.19,0.32,0.5,0.79,0.28
1908,0.61,0.18,0.54,0.82,0.53,0.19,0.32,0.51,0.79,0.28
1909,0.62,0.18,0.53,0.82,0.54,0.19,0.32,0.52,0.8,0.29
1910,0.62,0.17,0.54,0.81,0.55,0.19,0.32,0.53,0.8,0.28
1911,0.63,0.18,0.53,0.8,0.56,0.2,0.31,0.52,0.8,0.28
1912,0.65,0.18,0.53,0.79,0.58,0.21,0.3,0.52,0.78,0.27
1913,0.67,0.19,0.53,0.8,0.59,0.22,0.29,0.51,0.77,0.27
1914,0.69,0.19,0.53,0.8,0.6,0.24,0.28,0.51,0.78,0.27
1915,0.68,0.18,0.52,0.79,0.61,0.24,0.29,0.51,0.78,0.27
1916,0.69,0.18,0.53,0.8,0.62,0.25,0.29,0.52,0.78,0.27
1917,0.7,0.17,0.53,0.79,0.63,0.27,0.29,0.52,0.78,0.27
1918,0.68,0.16,0.51,0.78,0.63,0.27,0.3,0.52,0.79,0.27
1919,0.7,0.17,0.52,0.78,0.62,0.27,0.31,0.51,0.77,0.26
1920,0.69,0.17,0.51,0.76,0.63,0.28,0.32,0.52,0.77,0.25
1921,0.69,0.18,0.52,0.75,0.62,0.29,0.32,0.52,0.76,0.23
1922,0.69,0.17,0.54,0.73,0.61,0.3,0.32,0.53,0.73,0.2
1923,0.7,0.17,0.55,0.73,0.62,0.32,0.33,0.55,0.73,0.19
1924,0.7,0.17,0.54,0.73,0.62,0.32,0.34,0.55,0.73,0.18
1925,0.7,0.16,0.56,0.73,0.63,0.33,0.34,0.57,0.73,0.18
1926,0.7,0.15,0.58,0.74,0.61,0.34,0.35,0.57,0.72,0.16
1927,0.71,0.16,0.59,0.74,0.62,0.36,0.38,0.59,0.73,0.15
1928,0.71,0.16,0.6,0.74,0.63,0.37,0.39,0.6,0.74,0.14
1929,0.71,0.17,0.6,0.74,0.62,0.4,0.43,0.61,0.75,0.14
1930,0.71,0.17,0.61,0.74,0.62,0.4,0.43,0.62,0.75,0.13
1931,0.71,0.17,0.61,0.75,0.6,0.4,0.45,0.61,0.75,0.14
1932,0.72,0.17,0.62,0.75,0.61,0.42,0.48,0.62,0.75,0.13
1933,0.73,0.14,0.63,0.75,0.64,0.43,0.49,0.63,0.76,0.13
1934,0.73,0.14,0.63,0.75,0.64,0.44,0.5,0.63,0.76,0.13
1935,0.73,0.14,0.63,0.75,0.65,0.44,0.5,0.63,0.76,0.13
1936,0.73,0.14,0.63,0.75,0.65,0.44,0.52,0.64,0.77,0.13
1937,0.73,0.14,0.62,0.74,0.66,0.44,0.53,0.64,0.77,0.14
1938,0.74,0.15,0.65,0.76,0.66,0.44,0.53,0.65,0.78,0.13
1939,0.74,0.17,0.65,0.76,0.62,0.44,0.53,0.63,0.75,0.13
1940,0.74,0.17,0.66,0.76,0.62,0.46,0.56,0.64,0.76,0.13
1941,0.74,0.17,0.66,0.76,0.62,0.46,0.57,0.64,0.76,0.13
1942,0.73,0.16,0.66,0.76,0.62,0.47,0.58,0.65,0.76,0.13
1943,0.74,0.16,0.66,0.77,0.62,0.49,0.6,0.65,0.78,0.14
1944,0.73,0.14,0.65,0.77,0.63,0.5,0.61,0.65,0.78,0.14
1945,0.74,0.15,0.65,0.78,0.63,0.52,0.64,0.65,0.79,0.15
1946,0.75,0.16,0.66,0.78,0.63,0.55,0.67,0.66,0.79,0.15
1947,0.72,0.14,0.65,0.78,0.62,0.55,0.68,0.66,0.81,0.16
1948,0.72,0.14,0.66,0.78,0.62,0.56,0.69,0.68,0.81,0.14
1949,0.73,0.15,0.66,0.78,0.64,0.57,0.69,0.68,0.82,0.14
1950,0.73,0.14,0.66,0.8,0.64,0.58,0.69,0.69,0.84,0.15
1951,0.74,0.15,0.69,0.8,0.65,0.6,0.7,0.71,0.84,0.13
1952,0.74,0.14,0.69,0.81,0.65,0.6,0.7,0.72,0.85,0.13
1953,0.72,0.14,0.67,0.79,0.65,0.61,0.7,0.72,0.85,0.13
1954,0.72,0.12,0.69,0.83,0.65,0.63,0.72,0.73,0.87,0.14
1955,0.72,0.09,0.7,0.83,0.67,0.64,0.73,0.74,0.87,0.13
1956,0.71,0.08,0.7,0.85,0.68,0.66,0.75,0.74,0.89,0.15
1957,0.71,0.08,0.7,0.86,0.67,0.67,0.77,0.74,0.9,0.16
1958,0.7,0.06,0.7,0.87,0.68,0.68,0.77,0.73,0.89,0.16
1959,0.7,0.05,0.71,0.89,0.67,0.68,0.79,0.72,0.9,0.18
1960,0.71,0.04,0.74,0.92,0.67,0.68,0.78,0.72,0.9,0.18
1961,0.71,0.03,0.75,0.92,0.67,0.71,0.8,0.74,0.91,0.17
1962,0.7,0.03,0.75,0.93,0.67,0.7,0.8,0.74,0.92,0.19
1963,0.69,0.02,0.73,0.92,0.67,0.71,0.81,0.73,0.92,0.19
1964,0.71,0.04,0.74,0.94,0.67,0.71,0.82,0.73,0.92,0.2
1965,0.71,0.04,0.75,0.94,0.67,0.74,0.83,0.74,0.92,0.19
1966,0.72,0.06,0.76,0.95,0.66,0.75,0.83,0.73,0.91,0.19
